@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
4672,'2019/09/19 12:50:49:664',41,-7433333,-6117983,-5920603,-6250338,-7567227,-8818065,-10002337,-11515832,-12104881,-12367022,-6841963,-5592151,-5592663,-7832710,-7897475,-9083549,-10135723,-9739422,-8618624,-9603974,-6578791,-5395028,-5329234,-5526613,-6053213,-5987420,-6316641,-6842728,-7303021,-8551543,-6513254,-5526870,-8553090,-14541023,-12372682,-7310738,-7174524,-7238773,-7303534,-8749952,-6710632,-5855834,-12763584,-15397875,-13295329,-10995144,-10929350,-10268338,-9475474,-9605773,-6710888,-5987420,-9145483,-14014423,-12700879,-10794167,-9673629,-9673371,-10856615,-9737103,-8552834,-8026747,-6776679,-6776679,-7105644,-7303279,-7500658,-7698294,-9079946,-9868947,-8882055,-10461601,-7698038,-7500660,-7698038,-7962239,-7963010,-8225925,-8816774,-10000276,-8355198,-8355968,-7434865,-7834256,-7905967,-7709612,-7511460,-8101797,-9211531,-9669509,-8749185,-8354941,-8223355,-8290185,-8624330,-8560334,-9937081,-12428957,-11707549,-11248542,0
4673,'2019/09/19 12:50:49:698',41,-7367797,-6117983,-5920603,-6711917,-8160136,-9279387,-10463146,-11582140,-12302517,-12235694,-6841963,-5526870,-5724506,-7502974,-7370873,-8820120,-9806501,-9410456,-8421501,-9603717,-6578535,-5395028,-5329234,-5526613,-5987420,-5987420,-6316385,-6842472,-7303021,-8485750,-6513254,-5526870,-8553089,-14606558,-12241354,-7244688,-7108731,-7172980,-7237741,-8684159,-6645095,-5855834,-12763583,-15397619,-13229535,-10995143,-10863557,-10202545,-9409425,-9539980,-6710887,-5987420,-9145483,-14014422,-12700878,-10728631,-9608093,-9673114,-10856614,-9671310,-8552834,-8026746,-6711143,-6776679,-7105388,-7303023,-7500658,-7698293,-9079946,-9803410,-8947336,-10461345,-7698038,-7566196,-7698038,-7896445,-7962496,-8160131,-8816774,-9934483,-8355198,-8421504,-7434865,-7900306,-7839919,-7709868,-7576740,-8101540,-9277838,-9669511,-8749185,-8420477,-8223355,-8290185,-8690120,-8691659,-9871800,-12363933,-11642014,-11183008,0
4674,'2019/09/19 12:50:49:731',41,-7367799,-6117984,-6118240,-7305084,-8753046,-9806248,-10793142,-11713987,-12434364,-12235439,-6841709,-5592407,-5724508,-7041654,-6844017,-8490900,-9477281,-9212565,-8224124,-9669254,-6513000,-5395029,-5329235,-5526614,-6052957,-5987420,-6316385,-6842472,-7303021,-8354423,-6513255,-5592151,-8552835,-14540769,-12306636,-7178897,-7042940,-7172980,-7171950,-8552575,-6710377,-5855579,-12763586,-15332087,-13164003,-10863818,-10732231,-10136754,-9343633,-9539725,-6710632,-5987164,-9145228,-14014424,-12635345,-10728377,-9608094,-9607580,-10791080,-9671056,-8552835,-8026747,-6710887,-6841960,-7105388,-7303023,-7500658,-7698294,-9079947,-9803155,-8947081,-10526882,-7698039,-7566196,-7697782,-7830139,-7896446,-8159618,-8882055,-9934485,-8355199,-8421504,-7434610,-7900822,-7773875,-7775408,-7445415,-8035749,-9278611,-9735048,-8749186,-8420477,-8223356,-8290186,-8755404,-8691406,-9871548,-12429731,-11576482,-11248803,0
4675,'2019/09/19 12:50:49:764',41,-7367799,-6117984,-6118240,-7305084,-8753046,-9806248,-10793142,-11713987,-12434364,-12235439,-6841709,-5592407,-5724508,-7041654,-6844017,-8490900,-9477281,-9212565,-8224124,-9669254,-6513000,-5395029,-5329235,-5526614,-6052957,-5987420,-6316385,-6842472,-7303021,-8354423,-6513255,-5592151,-8552835,-14540769,-12306636,-7178897,-7042940,-7172980,-7171950,-8552575,-6710377,-5855579,-12763586,-15332087,-13164003,-10863818,-10732231,-10136754,-9343633,-9539725,-6710632,-5987164,-9145228,-14014424,-12635345,-10728377,-9608094,-9607580,-10791080,-9671056,-8552835,-8026747,-6710887,-6841960,-7105388,-7303023,-7500658,-7698294,-9079947,-9803155,-8947081,-10526882,-7698039,-7566196,-7697782,-7830139,-7896446,-8159618,-8882055,-9934485,-8355199,-8421504,-7434610,-7900822,-7773875,-7775408,-7445415,-8035749,-9278611,-9735048,-8749186,-8420477,-8223356,-8290186,-8755404,-8691406,-9871548,-12429731,-11576482,-11248803,0
4676,'2019/09/19 12:50:49:797',41,-7302260,-6117727,-6447718,-8095113,-9477024,-10398640,-11253690,-11911618,-12632254,-12169643,-6841707,-5526870,-5592664,-6449000,-6317157,-8096138,-9148055,-8949647,-8092280,-9538180,-6513254,-5395028,-5263698,-5461077,-5987164,-5921883,-6316384,-6842471,-7303020,-8354164,-6513254,-5526614,-8552833,-14540766,-12240840,-7113103,-6977402,-7107443,-7171948,-8486523,-6645095,-5790298,-12698047,-15397874,-13163743,-10798022,-10731972,-10070960,-9277838,-9473931,-6710631,-5987163,-9079690,-14014422,-12700622,-10728374,-9608093,-9607578,-10791078,-9605774,-8487041,-8026490,-6710886,-6776423,-7105387,-7237486,-7500658,-7698037,-9079946,-9803153,-8816263,-10461345,-7698038,-7500660,-7697782,-7829881,-7895932,-8159361,-8816773,-9934226,-8355197,-8421248,-7434865,-7901335,-7708337,-7775662,-7511203,-7969953,-9344919,-9735047,-8749185,-8354941,-8223355,-8290185,-8886984,-8757191,-9871799,-12298913,-11576994,-11380129,0
4677,'2019/09/19 12:50:49:831',41,-7367797,-6052447,-6777196,-8753815,-10135212,-10859704,-11582911,-12108998,-12764610,-12169387,-6841963,-5592151,-5329491,-5856349,-5856091,-7766402,-8818577,-8817547,-7894901,-9537924,-6513254,-5395028,-5263441,-5460820,-5921627,-5921627,-6250848,-6776935,-7237228,-8288373,-6513254,-5526613,-8487296,-14540766,-12175305,-7047566,-6911609,-7107187,-7106155,-8420474,-6644839,-5790042,-12698048,-15397619,-13098206,-10732229,-10600643,-10005167,-9211789,-9473674,-6710631,-5921627,-9079434,-13948886,-12635341,-10728374,-9608093,-9607578,-10790821,-9605517,-8552577,-7961210,-6710887,-6776422,-7105387,-7303023,-7500402,-7698037,-9079947,-9802897,-8881799,-10461600,-7698038,-7500659,-7632245,-7763831,-7895674,-8159104,-8816518,-9868690,-8355197,-8355967,-7434865,-7967129,-7707827,-7906735,-7511203,-7838625,-9411739,-9669766,-8683649,-8354941,-8158075,-8290185,-8887238,-8822725,-9806262,-12167586,-11709094,-11445922,0
4678,'2019/09/19 12:50:49:864',41,-7367797,-6052447,-6777196,-8753815,-10135212,-10859704,-11582911,-12108998,-12764610,-12169387,-6841963,-5592151,-5329491,-5856349,-5856091,-7766402,-8818577,-8817547,-7894901,-9537924,-6513254,-5395028,-5263441,-5460820,-5921627,-5921627,-6250848,-6776935,-7237228,-8288373,-6513254,-5526613,-8487296,-14540766,-12175305,-7047566,-6911609,-7107187,-7106155,-8420474,-6644839,-5790042,-12698048,-15397619,-13098206,-10732229,-10600643,-10005167,-9211789,-9473674,-6710631,-5921627,-9079434,-13948886,-12635341,-10728374,-9608093,-9607578,-10790821,-9605517,-8552577,-7961210,-6710887,-6776422,-7105387,-7303023,-7500402,-7698037,-9079947,-9802897,-8881799,-10461600,-7698038,-7500659,-7632245,-7763831,-7895674,-8159104,-8816518,-9868690,-8355197,-8355967,-7434865,-7967129,-7707827,-7906735,-7511203,-7838625,-9411739,-9669766,-8683649,-8354941,-8158075,-8290185,-8887238,-8822725,-9806262,-12167586,-11709094,-11445922,0
4679,'2019/09/19 12:50:49:897',41,-7367796,-6117727,-6909040,-9346208,-10267570,-11254976,-11911621,-12306377,-12896968,-12103850,-6841707,-5592150,-5329235,-5461076,-5724249,-7436666,-8423561,-8554375,-7763314,-9537923,-6512998,-5394771,-5263441,-5460820,-5921627,-5921627,-6250592,-6711142,-7237228,-8288371,-6513254,-5526614,-8487041,-14475229,-12175304,-7047565,-6911609,-7107187,-7105899,-8223608,-6644839,-5790041,-12698047,-15332338,-13097949,-10666437,-10469314,-9874094,-9080459,-9276809,-6645094,-5921627,-9013897,-13883093,-12635086,-10728374,-9607836,-9607322,-10790822,-9539980,-8487041,-7960954,-6645094,-6710886,-7039594,-7237230,-7500402,-7698037,-9079946,-9802897,-8881799,-10461344,-7698037,-7500659,-7632245,-7698038,-7895417,-8093566,-8816518,-9933969,-8289661,-8355967,-7434865,-7967387,-7510965,-7840942,-7510947,-7772832,-9412769,-9735559,-8748929,-8354940,-8223355,-8355720,-8953028,-8822723,-9806260,-11970722,-11906987,-11446180,0
4680,'2019/09/19 12:50:49:931',41,-7367796,-6117726,-7040882,-9477795,-10267568,-11518663,-12043721,-12372427,-12897740,-12038057,-6841707,-5592151,-5329235,-5395283,-5658455,-6975857,-7962753,-8291202,-7566191,-9472387,-6512998,-5329235,-5197905,-5460819,-5921627,-5921627,-6185055,-6711142,-7237228,-8222836,-6513253,-5461077,-8487296,-14541022,-12175304,-7047565,-6911352,-7041651,-7040362,-8223351,-6644839,-5789785,-12697791,-15397618,-13097949,-10535364,-10403521,-9873580,-9014409,-9276295,-6645094,-5921370,-8948104,-13882836,-12569292,-10662581,-9542300,-9541785,-10725029,-9474189,-8421505,-7960953,-6645094,-6710886,-7039594,-7237230,-7434865,-7632500,-9079946,-9802897,-8881542,-10461344,-7697781,-7500403,-7631989,-7698037,-7829880,-8093053,-8750980,-9802897,-8354941,-8355711,-7434865,-7901851,-7444919,-7840684,-7510947,-7707039,-9348518,-9866888,-8748929,-8289404,-8223355,-8356233,-9084610,-8888769,-9740980,-11708577,-12039344,-11446436,0
4681,'2019/09/19 12:50:49:965',41,-7367796,-6117726,-7040882,-9477795,-10267568,-11518663,-12043721,-12372427,-12897740,-12038057,-6841707,-5592151,-5329235,-5395283,-5658455,-6975857,-7962753,-8291202,-7566191,-9472387,-6512998,-5329235,-5197905,-5460819,-5921627,-5921627,-6185055,-6711142,-7237228,-8222836,-6513253,-5461077,-8487296,-14541022,-12175304,-7047565,-6911352,-7041651,-7040362,-8223351,-6644839,-5789785,-12697791,-15397618,-13097949,-10535364,-10403521,-9873580,-9014409,-9276295,-6645094,-5921370,-8948104,-13882836,-12569292,-10662581,-9542300,-9541785,-10725029,-9474189,-8421505,-7960953,-6645094,-6710886,-7039594,-7237230,-7434865,-7632500,-9079946,-9802897,-8881542,-10461344,-7697781,-7500403,-7631989,-7698037,-7829880,-8093053,-8750980,-9802897,-8354941,-8355711,-7434865,-7901851,-7444919,-7840684,-7510947,-7707039,-9348518,-9866888,-8748929,-8289404,-8223355,-8356233,-9084610,-8888769,-9740980,-11708577,-12039344,-11446436,0
4682,'2019/09/19 12:50:49:997',41,-7367796,-6052190,-7172469,-9609124,-10135724,-11650506,-12175306,-12438220,-12700617,-12300716,-6841707,-5526614,-5329233,-5395027,-5592662,-6646121,-7633274,-8093310,-7566192,-9537922,-6512998,-5329235,-5197904,-5395028,-5921627,-5921626,-6250335,-6711142,-7171691,-8288116,-6447717,-5461076,-8487296,-14541022,-12175305,-6981773,-6845817,-7041395,-7040106,-8157557,-6644840,-5789785,-12697791,-15397618,-13032413,-10535365,-10337729,-9808044,-8883080,-9210245,-6644838,-5855834,-8947847,-13817300,-12503755,-10662581,-9542043,-9541785,-10725028,-9473931,-8487041,-7960953,-6645093,-6710630,-7039594,-7171693,-7434865,-7632244,-9079946,-9802897,-8816007,-10461089,-7632245,-7500402,-7631989,-7698038,-7829624,-8092796,-8685188,-9802897,-8289405,-8355711,-7434865,-7835545,-7379131,-7840170,-7510689,-7706782,-9349292,-9932938,-8748929,-8354940,-8223354,-8553869,-9150400,-9020094,-9610164,-11511970,-12171959,-11446436,0
4683,'2019/09/19 12:50:50:030',41,-7367796,-6052190,-7238518,-9411744,-9805987,-11716299,-12175307,-12438220,-12502983,-12302257,-6776170,-5526613,-5263697,-5329491,-5592661,-6185312,-7238001,-7830137,-7631472,-9537922,-6512998,-5329235,-5197648,-5395027,-5921627,-5855834,-6250335,-6710886,-7236971,-8157043,-6447461,-5461076,-8487297,-14541023,-12175304,-6982029,-6845816,-6975858,-6974569,-8091765,-6579303,-5724248,-12697791,-15332083,-13032412,-10535364,-10272191,-9807787,-8882823,-9078659,-6644838,-5855834,-8882055,-13816787,-12569035,-10596788,-9542043,-9541784,-10659235,-9473674,-8421505,-7895417,-6579557,-6645093,-6974058,-7237229,-7434865,-7632244,-9014410,-9737361,-8816006,-10395807,-7632244,-7434866,-7631988,-7698037,-7829623,-8027259,-8685188,-9802640,-8289405,-8290174,-7434866,-7769239,-7378621,-7839914,-7641504,-7641247,-9021097,-10196882,-8683393,-8354685,-8158075,-8685969,-9216447,-9085884,-9544883,-11249828,-12369594,-11577766,0
4684,'2019/09/19 12:50:50:064',41,-7367540,-6052190,-7238262,-9016473,-9279386,-11453641,-12110027,-12503499,-12239810,-12499893,-6841707,-5526358,-5263441,-5329490,-5592662,-5921627,-6842987,-7632501,-7565935,-9537667,-6447462,-5329235,-5132112,-5395027,-5921627,-5855834,-6184798,-6645349,-7237227,-8222578,-6447461,-5460820,-8487297,-14606815,-12175304,-6981774,-6780279,-6975858,-7040106,-8091508,-6579303,-5724248,-12697792,-15332082,-13032156,-10600900,-10271935,-9742251,-8817030,-9012866,-6579302,-5855833,-8816518,-13751250,-12503241,-10596788,-9541786,-9541528,-10593442,-9407881,-8421248,-7895161,-6579556,-6645093,-6973802,-7236973,-7434609,-7632244,-9079946,-9802897,-8881543,-10395808,-7632244,-7434866,-7566452,-7697781,-7829623,-8027259,-8684932,-9802640,-8289404,-8290174,-7434865,-7638166,-7378622,-7839915,-7576224,-7575453,-8758183,-10395547,-8683392,-8354684,-8158076,-8752274,-9347517,-9020604,-9544884,-11053221,-12238265,-11775916,0
4685,'2019/09/19 12:50:50:097',41,-7367540,-6052190,-7238262,-9016473,-9279386,-11453641,-12110027,-12503499,-12239810,-12499893,-6841707,-5526358,-5263441,-5329490,-5592662,-5921627,-6842987,-7632501,-7565935,-9537667,-6447462,-5329235,-5132112,-5395027,-5921627,-5855834,-6184798,-6645349,-7237227,-8222578,-6447461,-5460820,-8487297,-14606815,-12175304,-6981774,-6780279,-6975858,-7040106,-8091508,-6579303,-5724248,-12697792,-15332082,-13032156,-10600900,-10271935,-9742251,-8817030,-9012866,-6579302,-5855833,-8816518,-13751250,-12503241,-10596788,-9541786,-9541528,-10593442,-9407881,-8421248,-7895161,-6579556,-6645093,-6973802,-7236973,-7434609,-7632244,-9079946,-9802897,-8881543,-10395808,-7632244,-7434866,-7566452,-7697781,-7829623,-8027259,-8684932,-9802640,-8289404,-8290174,-7434865,-7638166,-7378622,-7839915,-7576224,-7575453,-8758183,-10395547,-8683392,-8354684,-8158076,-8752274,-9347517,-9020604,-9544884,-11053221,-12238265,-11775916,0
4686,'2019/09/19 12:50:50:131',41,-7367540,-6052190,-6975089,-8555406,-8818064,-11124417,-12109515,-12372171,-12108224,-12565687,-6841706,-5526357,-5263441,-5329234,-5526869,-5855834,-6514020,-7369073,-7500142,-9537923,-6512998,-5329234,-5132111,-5395027,-5921627,-5855833,-6184798,-6645349,-7171690,-8222579,-6447461,-5395284,-8487297,-14606816,-12175304,-6982029,-6845816,-7041395,-6974569,-8025972,-6579303,-5658711,-12763327,-15332082,-13032155,-10600900,-10206399,-9676715,-8751238,-8947073,-6644838,-5790041,-8816261,-13685457,-12371913,-10596531,-9476250,-9475992,-10593185,-9342089,-8421248,-7895160,-6579300,-6645093,-6973801,-7171437,-7369072,-7632243,-9079690,-9737360,-8816006,-10395552,-7566708,-7434866,-7566452,-7632244,-7829623,-8027259,-8685187,-9736848,-8289404,-8290174,-7434866,-7703703,-7313341,-7905451,-7641761,-7509918,-8561061,-10593699,-8683392,-8223868,-8223868,-8818067,-9282236,-9216955,-9479603,-10856613,-12106679,-12170932,0
4687,'2019/09/19 12:50:50:164',41,-7367540,-6051934,-6645355,-7896705,-8225413,-10663354,-11846598,-12372171,-12042175,-12499895,-6841706,-5460821,-5263441,-5329233,-5526869,-5855833,-6381921,-7105644,-7499885,-9472387,-6447462,-5263442,-5131855,-5395027,-5921371,-5855833,-6119262,-6645093,-7171691,-8222579,-6447461,-5395284,-8553089,-14607329,-12175305,-6916494,-6780280,-6975858,-6974570,-8025971,-6579302,-5723991,-12763585,-15332081,-13032156,-10600900,-10271935,-9742251,-8751237,-8815744,-6579301,-5855577,-8750469,-13619664,-12371912,-10596274,-9410713,-9475992,-10592929,-9276295,-8421248,-7829624,-6513764,-6579300,-6973801,-7171436,-7369072,-7566707,-9014409,-9737103,-8881286,-10395552,-7631988,-7434609,-7566452,-7632244,-7764087,-8027259,-8619651,-9671311,-8289148,-8289918,-7369329,-7638166,-7378622,-7840172,-7641762,-7575453,-8363940,-10660778,-8683392,-8289148,-8223869,-8818324,-9347772,-9151673,-9610675,-10725541,-11974581,-12500411,0
4688,'2019/09/19 12:50:50:198',41,-7367540,-5986653,-6184290,-7172467,-7567226,-10202287,-11517377,-12306377,-11910333,-12368309,-6775914,-5460821,-5197648,-5329233,-5526869,-5855577,-6250591,-6842471,-7434349,-9472387,-6447206,-5328978,-5066319,-5395026,-5921627,-5790297,-6119005,-6645093,-7171435,-8222579,-6447460,-5395284,-8618625,-14738402,-12175305,-6982030,-6780280,-6975858,-6974569,-7960179,-6579046,-5658455,-12763584,-15332081,-13032157,-10600900,-10206398,-9742251,-8685445,-8749952,-6579301,-5789785,-8750468,-13553871,-12371655,-10530738,-9410457,-9475992,-10527391,-9210502,-8421248,-7829623,-6513764,-6579300,-6908265,-7171436,-7369072,-7566707,-9014152,-9671567,-8816006,-10395552,-7566451,-7369073,-7566195,-7632244,-7764086,-8027259,-8685188,-9605518,-8289148,-8289918,-7369329,-7703703,-7378621,-7905708,-7707554,-7509918,-8298147,-10792879,-8617856,-8354684,-8224125,-8949909,-9413306,-9217208,-9610930,-10594470,-11777459,-12764610,0
4689,'2019/09/19 12:50:50:231',41,-7367540,-5986653,-6184290,-7172467,-7567226,-10202287,-11517377,-12306377,-11910333,-12368309,-6775914,-5460821,-5197648,-5329233,-5526869,-5855577,-6250591,-6842471,-7434349,-9472387,-6447206,-5328978,-5066319,-5395026,-5921627,-5790297,-6119005,-6645093,-7171435,-8222579,-6447460,-5395284,-8618625,-14738402,-12175305,-6982030,-6780280,-6975858,-6974569,-7960179,-6579046,-5658455,-12763584,-15332081,-13032157,-10600900,-10206398,-9742251,-8685445,-8749952,-6579301,-5789785,-8750468,-13553871,-12371655,-10530738,-9410457,-9475992,-10527391,-9210502,-8421248,-7829623,-6513764,-6579300,-6908265,-7171436,-7369072,-7566707,-9014152,-9671567,-8816006,-10395552,-7566451,-7369073,-7566195,-7632244,-7764086,-8027259,-8685188,-9605518,-8289148,-8289918,-7369329,-7703703,-7378621,-7905708,-7707554,-7509918,-8298147,-10792879,-8617856,-8354684,-8224125,-8949909,-9413306,-9217208,-9610930,-10594470,-11777459,-12764610,0
4690,'2019/09/19 12:50:50:264',41,-7302004,-5986397,-5855324,-6579561,-6974831,-9741480,-11122617,-12108741,-11844539,-12105650,-6775914,-5460821,-5197648,-5263697,-5461332,-5855577,-6250335,-6776678,-7499630,-9537923,-6447462,-5263442,-5066319,-5329490,-5987163,-5790041,-6119005,-6579556,-7171435,-8222579,-6447461,-5395283,-8618883,-14738402,-12175305,-6982030,-6780280,-6975858,-6974570,-7960179,-6513766,-5723992,-12763840,-15332081,-13032155,-10600900,-10271934,-9741994,-8685444,-8749695,-6579302,-5789784,-8684676,-13553871,-12240327,-10530481,-9410200,-9475736,-10461599,-9210246,-8420992,-7829368,-6513508,-6579300,-6908265,-7171180,-7369072,-7566451,-9014152,-9671311,-8750214,-10395552,-7566452,-7434609,-7500660,-7632244,-7829367,-7961723,-8685444,-9605262,-8289148,-8289918,-7369329,-7703447,-7313341,-7905708,-7642018,-7510174,-8232354,-10859445,-8683136,-8289148,-8224382,-8950422,-9479097,-9151930,-9611187,-10528936,-11580336,-12963018,0
4691,'2019/09/19 12:50:50:297',41,-7302004,-5986397,-5723737,-5986909,-6447717,-9346207,-10727602,-11845568,-11713209,-11973549,-6775914,-5526357,-5197648,-5263440,-5461076,-5790040,-6250334,-6841958,-7434349,-9537923,-6447461,-5263442,-5066063,-5329490,-5921627,-5790040,-6119005,-6579556,-7171435,-8222578,-6447461,-5395283,-8684675,-14804195,-12109769,-6982031,-6780280,-6975858,-6974570,-7960179,-6579302,-5658455,-12829377,-15266545,-13032155,-10600901,-10206142,-9741994,-8619652,-8684158,-6579301,-5789784,-8619139,-13488078,-12174791,-10399408,-9410200,-9475735,-10461342,-9144452,-8355455,-7829367,-6513507,-6579300,-6908009,-7171180,-7369072,-7631987,-8948616,-9671310,-8815749,-10330016,-7566451,-7369073,-7500659,-7632244,-7763830,-7961467,-8685445,-9605261,-8223612,-8289918,-7369073,-7703704,-7378879,-7905708,-7707811,-7575712,-8101025,-10597044,-8617599,-8289147,-8289919,-9016215,-9544634,-9283257,-9611186,-10332585,-11317679,-13094603,0
4692,'2019/09/19 12:50:50:331',41,-7302004,-5986397,-5723737,-5986909,-6447717,-9346207,-10727602,-11845568,-11713209,-11973549,-6775914,-5526357,-5197648,-5263440,-5461076,-5790040,-6250334,-6841958,-7434349,-9537923,-6447461,-5263442,-5066063,-5329490,-5921627,-5790040,-6119005,-6579556,-7171435,-8222578,-6447461,-5395283,-8684675,-14804195,-12109769,-6982031,-6780280,-6975858,-6974570,-7960179,-6579302,-5658455,-12829377,-15266545,-13032155,-10600901,-10206142,-9741994,-8619652,-8684158,-6579301,-5789784,-8619139,-13488078,-12174791,-10399408,-9410200,-9475735,-10461342,-9144452,-8355455,-7829367,-6513507,-6579300,-6908009,-7171180,-7369072,-7631987,-8948616,-9671310,-8815749,-10330016,-7566451,-7369073,-7500659,-7632244,-7763830,-7961467,-8685445,-9605261,-8223612,-8289918,-7369073,-7703704,-7378879,-7905708,-7707811,-7575712,-8101025,-10597044,-8617599,-8289147,-8289919,-9016215,-9544634,-9283257,-9611186,-10332585,-11317679,-13094603,0
4693,'2019/09/19 12:50:50:364',41,-7302003,-5986398,-5657688,-5788759,-6184286,-8885656,-10463660,-11647931,-11712951,-11710634,-6775914,-5460821,-5197648,-5263440,-5526612,-5790040,-6250334,-6841958,-7499885,-9537923,-6447205,-5263442,-5066062,-5395026,-5921627,-5790040,-6119005,-6579556,-7171435,-8222579,-6447461,-5395283,-8750212,-14804451,-12110025,-6982030,-6780280,-6975602,-6974570,-7960179,-6579302,-5658455,-12829633,-15266545,-13032156,-10600901,-10271678,-9741993,-8619651,-8683901,-6579302,-5724248,-8684675,-13422541,-12174534,-10399152,-9344664,-9475735,-10395805,-9078660,-8420991,-7829367,-6447971,-6513763,-6908009,-7171180,-7369072,-7566451,-9014153,-9605774,-8815750,-10395551,-7566451,-7369073,-7500659,-7631988,-7829366,-8027003,-8685446,-9539725,-8223612,-8289917,-7303536,-7637911,-7378623,-7905453,-7773347,-7510431,-8035232,-10202800,-8683135,-8223611,-8224383,-9082009,-9610425,-9414586,-9611442,-10135978,-11055021,-12765896,0
4694,'2019/09/19 12:50:50:397',41,-7302003,-5986398,-5657688,-5723222,-6118236,-8687504,-10068901,-11450296,-11646901,-11644329,-6775914,-5460821,-5197647,-5197904,-5461076,-5790040,-6184798,-6776421,-7434349,-9603459,-6447205,-5263442,-5066318,-5395026,-5987420,-5724504,-6119005,-6644836,-7171435,-8222578,-6447461,-5395283,-8816005,-14804452,-12110025,-6982031,-6780280,-6975858,-6974569,-7960179,-6579302,-5658455,-12895170,-15332080,-13032156,-10600901,-10271678,-9741995,-8619651,-8683645,-6579302,-5789784,-8684675,-13487821,-12174534,-10399151,-9344663,-9475736,-10330269,-9078659,-8355455,-7829367,-6513507,-6579044,-6908009,-7171180,-7368816,-7566451,-9014152,-9671054,-8750213,-10330015,-7500659,-7369073,-7500659,-7631988,-7763830,-7961466,-8750982,-9539726,-8223612,-8289917,-7303279,-7702933,-7378625,-7905198,-7838882,-7576225,-8034718,-9874093,-8617599,-8288891,-8289919,-9083036,-9741751,-9415095,-9677234,-9939628,-10727086,-12370882,0
